"","abundance","years","lat","long"
"2774",59,2013,20.5,-48.5
"2775",60,2013,20.5,-47.5
"2776",58,2013,20.5,-46.5
"2777",57,2013,20.5,-45.5
"2778",59,2013,20.5,-44.5
"2779",59,2013,20.5,-43.5
"2780",60,2013,20.5,-42.5
"2781",63,2013,20.5,-41.5
"2782",67,2013,20.5,-40.5
"2783",65,2013,20.5,-39.5
"2784",69,2013,20.5,-38.5
"2785",70,2013,20.5,-37.5
"2786",79,2013,20.5,-36.5
"2787",80,2013,20.5,-35.5
"2788",80,2013,20.5,-34.5
"2789",78,2013,20.5,-33.5
"2790",71,2013,20.5,-32.5
"2791",75,2013,20.5,-31.5
"2792",67,2013,20.5,-30.5
"2793",77,2013,20.5,-29.5
"2794",86,2013,20.5,-28.5
"2795",84,2013,20.5,-27.5
"2796",87,2013,20.5,-26.5
"2797",81,2013,20.5,-25.5
"2798",82,2013,20.5,-24.5
"2799",77,2013,20.5,-23.5
"2800",73,2013,20.5,-22.5
"2801",73,2013,20.5,-21.5
"2802",77,2013,20.5,-20.5
"2803",75,2013,20.5,-19.5
"2804",78,2013,20.5,-18.5
"2805",79,2013,20.5,-17.5
"2806",78,2013,20.5,-16.5
"2807",76,2013,20.5,-15.5
"2808",74,2013,20.5,-14.5
"2809",69,2013,20.5,-13.5
"2810",68,2013,20.5,-12.5
"2811",66,2013,20.5,-11.5
"2812",63,2013,20.5,-10.5
"2813",62,2013,20.5,-9.5
"2814",62,2013,20.5,-8.5
"2815",57,2013,20.5,-7.5
"2816",51,2013,20.5,-6.5
"2817",50,2013,20.5,-5.5
"2818",45,2013,20.5,-4.5
"2819",43,2013,20.5,-3.5
"2820",45,2013,20.5,-2.5
"2821",47,2013,20.5,-1.5
"2822",48,2013,20.5,-0.5
"2823",51,2013,20.5,0.5
"2824",47,2013,20.5,1.5
"2825",49,2013,20.5,2.5
"2826",53,2013,20.5,3.5
"2827",49,2013,20.5,4.5
"2828",54,2013,20.5,5.5
"2829",57,2013,20.5,6.5
"2830",64,2013,20.5,7.5
"2831",62,2013,20.5,8.5
"2832",64,2013,20.5,9.5
"2833",58,2013,20.5,10.5
"2834",53,2013,20.5,11.5
"2835",61,2013,20.5,12.5
"2836",59,2013,20.5,13.5
"2837",62,2013,20.5,14.5
"2838",63,2013,20.5,15.5
"2839",63,2013,20.5,16.5
"2840",70,2013,20.5,17.5
"2841",62,2013,20.5,18.5
"2842",58,2013,20.5,19.5
"2843",56,2013,20.5,20.5
"2844",49,2013,20.5,21.5
"2845",56,2013,20.5,22.5
"2846",65,2013,20.5,23.5
"2847",66,2013,20.5,24.5
"2848",63,2013,20.5,25.5
"2849",60,2013,20.5,26.5
"2850",61,2013,20.5,27.5
"2851",59,2013,20.5,28.5
"2852",58,2013,20.5,29.5
"2853",64,2013,20.5,30.5
"2854",66,2013,20.5,31.5
"2855",73,2013,20.5,32.5
"2856",70,2013,20.5,33.5
"2857",71,2013,20.5,34.5
"2858",74,2013,20.5,35.5
"2859",78,2013,20.5,36.5
"2860",79,2013,20.5,37.5
"2861",76,2013,20.5,38.5
"2862",80,2013,20.5,39.5
"2863",75,2013,20.5,40.5
"2864",69,2013,20.5,41.5
"2865",70,2013,20.5,42.5
"2866",62,2013,20.5,43.5
"2867",60,2013,20.5,44.5
"2868",64,2013,20.5,45.5
"2869",66,2013,20.5,46.5
"2870",71,2013,20.5,47.5
"2871",71,2013,20.5,48.5
"2872",51,2013,19.5,-49.5
"2873",57,2013,19.5,-48.5
"2874",61,2013,19.5,-47.5
"2875",58,2013,19.5,-46.5
"2876",60,2013,19.5,-45.5
"2877",56,2013,19.5,-44.5
"2878",63,2013,19.5,-43.5
"2879",60,2013,19.5,-42.5
"2880",67,2013,19.5,-41.5
"2881",70,2013,19.5,-40.5
"2882",66,2013,19.5,-39.5
"2883",66,2013,19.5,-38.5
"2884",73,2013,19.5,-37.5
"2885",74,2013,19.5,-36.5
"2886",79,2013,19.5,-35.5
"2887",78,2013,19.5,-34.5
"2888",77,2013,19.5,-33.5
"2889",70,2013,19.5,-32.5
"2890",71,2013,19.5,-31.5
"2891",70,2013,19.5,-30.5
"2892",81,2013,19.5,-29.5
"2893",82,2013,19.5,-28.5
"2894",83,2013,19.5,-27.5
"2895",87,2013,19.5,-26.5
"2896",83,2013,19.5,-25.5
"2897",82,2013,19.5,-24.5
"2898",76,2013,19.5,-23.5
"2899",66,2013,19.5,-22.5
"2900",75,2013,19.5,-21.5
"2901",74,2013,19.5,-20.5
"2902",78,2013,19.5,-19.5
"2903",78,2013,19.5,-18.5
"2904",79,2013,19.5,-17.5
"2905",78,2013,19.5,-16.5
"2906",77,2013,19.5,-15.5
"2907",74,2013,19.5,-14.5
"2908",71,2013,19.5,-13.5
"2909",66,2013,19.5,-12.5
"2910",66,2013,19.5,-11.5
"2911",61,2013,19.5,-10.5
"2912",63,2013,19.5,-9.5
"2913",64,2013,19.5,-8.5
"2914",62,2013,19.5,-7.5
"2915",54,2013,19.5,-6.5
"2916",51,2013,19.5,-5.5
"2917",45,2013,19.5,-4.5
"2918",47,2013,19.5,-3.5
"2919",46,2013,19.5,-2.5
"2920",47,2013,19.5,-1.5
"2921",50,2013,19.5,-0.5
"2922",53,2013,19.5,0.5
"2923",52,2013,19.5,1.5
"2924",51,2013,19.5,2.5
"2925",52,2013,19.5,3.5
"2926",52,2013,19.5,4.5
"2927",59,2013,19.5,5.5
"2928",63,2013,19.5,6.5
"2929",67,2013,19.5,7.5
"2930",67,2013,19.5,8.5
"2931",69,2013,19.5,9.5
"2932",63,2013,19.5,10.5
"2933",60,2013,19.5,11.5
"2934",59,2013,19.5,12.5
"2935",59,2013,19.5,13.5
"2936",65,2013,19.5,14.5
"2937",67,2013,19.5,15.5
"2938",63,2013,19.5,16.5
"2939",72,2013,19.5,17.5
"2940",69,2013,19.5,18.5
"2941",59,2013,19.5,19.5
"2942",54,2013,19.5,20.5
"2943",52,2013,19.5,21.5
"2944",59,2013,19.5,22.5
"2945",64,2013,19.5,23.5
"2946",65,2013,19.5,24.5
"2947",68,2013,19.5,25.5
"2948",71,2013,19.5,26.5
"2949",68,2013,19.5,27.5
"2950",63,2013,19.5,28.5
"2951",62,2013,19.5,29.5
"2952",62,2013,19.5,30.5
"2953",72,2013,19.5,31.5
"2954",74,2013,19.5,32.5
"2955",75,2013,19.5,33.5
"2956",71,2013,19.5,34.5
"2957",72,2013,19.5,35.5
"2958",79,2013,19.5,36.5
"2959",81,2013,19.5,37.5
"2960",79,2013,19.5,38.5
"2961",77,2013,19.5,39.5
"2962",76,2013,19.5,40.5
"2963",72,2013,19.5,41.5
"2964",68,2013,19.5,42.5
"2965",70,2013,19.5,43.5
"2966",67,2013,19.5,44.5
"2967",61,2013,19.5,45.5
"2968",62,2013,19.5,46.5
"2969",68,2013,19.5,47.5
"2970",65,2013,19.5,48.5
"2971",53,2013,18.5,-49.5
"2972",50,2013,18.5,-48.5
"2973",54,2013,18.5,-47.5
"2974",62,2013,18.5,-46.5
"2975",61,2013,18.5,-45.5
"2976",59,2013,18.5,-44.5
"2977",61,2013,18.5,-43.5
"2978",62,2013,18.5,-42.5
"2979",67,2013,18.5,-41.5
"2980",69,2013,18.5,-40.5
"2981",72,2013,18.5,-39.5
"2982",67,2013,18.5,-38.5
"2983",75,2013,18.5,-37.5
"2984",80,2013,18.5,-36.5
"2985",76,2013,18.5,-35.5
"2986",73,2013,18.5,-34.5
"2987",72,2013,18.5,-33.5
"2988",71,2013,18.5,-32.5
"2989",73,2013,18.5,-31.5
"2990",71,2013,18.5,-30.5
"2991",76,2013,18.5,-29.5
"2992",81,2013,18.5,-28.5
"2993",86,2013,18.5,-27.5
"2994",85,2013,18.5,-26.5
"2995",80,2013,18.5,-25.5
"2996",75,2013,18.5,-24.5
"2997",74,2013,18.5,-23.5
"2998",72,2013,18.5,-22.5
"2999",72,2013,18.5,-21.5
"3000",74,2013,18.5,-20.5
"3001",74,2013,18.5,-19.5
"3002",76,2013,18.5,-18.5
"3003",72,2013,18.5,-17.5
"3004",74,2013,18.5,-16.5
"3005",67,2013,18.5,-15.5
"3006",69,2013,18.5,-14.5
"3007",63,2013,18.5,-13.5
"3008",70,2013,18.5,-12.5
"3009",66,2013,18.5,-11.5
"3010",61,2013,18.5,-10.5
"3011",61,2013,18.5,-9.5
"3012",61,2013,18.5,-8.5
"3013",53,2013,18.5,-7.5
"3014",48,2013,18.5,-6.5
"3015",46,2013,18.5,-5.5
"3016",45,2013,18.5,-4.5
"3017",46,2013,18.5,-3.5
"3018",47,2013,18.5,-2.5
"3019",47,2013,18.5,-1.5
"3020",49,2013,18.5,-0.5
"3021",53,2013,18.5,0.5
"3022",59,2013,18.5,1.5
"3023",50,2013,18.5,2.5
"3024",53,2013,18.5,3.5
"3025",56,2013,18.5,4.5
"3026",60,2013,18.5,5.5
"3027",63,2013,18.5,6.5
"3028",67,2013,18.5,7.5
"3029",69,2013,18.5,8.5
"3030",67,2013,18.5,9.5
"3031",66,2013,18.5,10.5
"3032",62,2013,18.5,11.5
"3033",60,2013,18.5,12.5
"3034",60,2013,18.5,13.5
"3035",67,2013,18.5,14.5
"3036",66,2013,18.5,15.5
"3037",75,2013,18.5,16.5
"3038",72,2013,18.5,17.5
"3039",66,2013,18.5,18.5
"3040",56,2013,18.5,19.5
"3041",57,2013,18.5,20.5
"3042",58,2013,18.5,21.5
"3043",61,2013,18.5,22.5
"3044",65,2013,18.5,23.5
"3045",70,2013,18.5,24.5
"3046",69,2013,18.5,25.5
"3047",70,2013,18.5,26.5
"3048",66,2013,18.5,27.5
"3049",68,2013,18.5,28.5
"3050",70,2013,18.5,29.5
"3051",66,2013,18.5,30.5
"3052",69,2013,18.5,31.5
"3053",75,2013,18.5,32.5
"3054",80,2013,18.5,33.5
"3055",79,2013,18.5,34.5
"3056",77,2013,18.5,35.5
"3057",84,2013,18.5,36.5
"3058",83,2013,18.5,37.5
"3059",81,2013,18.5,38.5
"3060",80,2013,18.5,39.5
"3061",77,2013,18.5,40.5
"3062",82,2013,18.5,41.5
"3063",76,2013,18.5,42.5
"3064",73,2013,18.5,43.5
"3065",68,2013,18.5,44.5
"3066",69,2013,18.5,45.5
"3067",69,2013,18.5,46.5
"3068",70,2013,18.5,47.5
"3069",69,2013,18.5,48.5
"3070",54,2013,17.5,-49.5
"3071",58,2013,17.5,-48.5
"3072",56,2013,17.5,-47.5
"3073",63,2013,17.5,-46.5
"3074",62,2013,17.5,-45.5
"3075",65,2013,17.5,-44.5
"3076",64,2013,17.5,-43.5
"3077",66,2013,17.5,-42.5
"3078",63,2013,17.5,-41.5
"3079",64,2013,17.5,-40.5
"3080",67,2013,17.5,-39.5
"3081",81,2013,17.5,-38.5
"3082",76,2013,17.5,-37.5
"3083",77,2013,17.5,-36.5
"3084",77,2013,17.5,-35.5
"3085",74,2013,17.5,-34.5
"3086",71,2013,17.5,-33.5
"3087",62,2013,17.5,-32.5
"3088",67,2013,17.5,-31.5
"3089",73,2013,17.5,-30.5
"3090",75,2013,17.5,-29.5
"3091",81,2013,17.5,-28.5
"3092",84,2013,17.5,-27.5
"3093",86,2013,17.5,-26.5
"3094",78,2013,17.5,-25.5
"3095",76,2013,17.5,-24.5
"3096",78,2013,17.5,-23.5
"3097",74,2013,17.5,-22.5
"3098",78,2013,17.5,-21.5
"3099",74,2013,17.5,-20.5
"3100",75,2013,17.5,-19.5
"3101",79,2013,17.5,-18.5
"3102",77,2013,17.5,-17.5
"3103",66,2013,17.5,-16.5
"3104",59,2013,17.5,-15.5
"3105",60,2013,17.5,-14.5
"3106",63,2013,17.5,-13.5
"3107",61,2013,17.5,-12.5
"3108",68,2013,17.5,-11.5
"3109",70,2013,17.5,-10.5
"3110",60,2013,17.5,-9.5
"3111",53,2013,17.5,-8.5
"3112",51,2013,17.5,-7.5
"3113",46,2013,17.5,-6.5
"3114",45,2013,17.5,-5.5
"3115",48,2013,17.5,-4.5
"3116",46,2013,17.5,-3.5
"3117",42,2013,17.5,-2.5
"3118",45,2013,17.5,-1.5
"3119",54,2013,17.5,-0.5
"3120",50,2013,17.5,0.5
"3121",53,2013,17.5,1.5
"3122",54,2013,17.5,2.5
"3123",58,2013,17.5,3.5
"3124",52,2013,17.5,4.5
"3125",59,2013,17.5,5.5
"3126",63,2013,17.5,6.5
"3127",71,2013,17.5,7.5
"3128",72,2013,17.5,8.5
"3129",77,2013,17.5,9.5
"3130",71,2013,17.5,10.5
"3131",66,2013,17.5,11.5
"3132",65,2013,17.5,12.5
"3133",64,2013,17.5,13.5
"3134",69,2013,17.5,14.5
"3135",73,2013,17.5,15.5
"3136",73,2013,17.5,16.5
"3137",71,2013,17.5,17.5
"3138",67,2013,17.5,18.5
"3139",62,2013,17.5,19.5
"3140",62,2013,17.5,20.5
"3141",60,2013,17.5,21.5
"3142",69,2013,17.5,22.5
"3143",78,2013,17.5,23.5
"3144",72,2013,17.5,24.5
"3145",68,2013,17.5,25.5
"3146",73,2013,17.5,26.5
"3147",73,2013,17.5,27.5
"3148",75,2013,17.5,28.5
"3149",74,2013,17.5,29.5
"3150",66,2013,17.5,30.5
"3151",77,2013,17.5,31.5
"3152",78,2013,17.5,32.5
"3153",81,2013,17.5,33.5
"3154",83,2013,17.5,34.5
"3155",79,2013,17.5,35.5
"3156",84,2013,17.5,36.5
"3157",89,2013,17.5,37.5
"3158",89,2013,17.5,38.5
"3159",76,2013,17.5,39.5
"3160",84,2013,17.5,40.5
"3161",85,2013,17.5,41.5
"3162",81,2013,17.5,42.5
"3163",79,2013,17.5,43.5
"3164",73,2013,17.5,44.5
"3165",77,2013,17.5,45.5
"3166",78,2013,17.5,46.5
"3167",71,2013,17.5,47.5
"3168",70,2013,17.5,48.5
"3169",56,2013,16.5,-49.5
"3170",52,2013,16.5,-48.5
"3171",60,2013,16.5,-47.5
"3172",64,2013,16.5,-46.5
"3173",62,2013,16.5,-45.5
"3174",68,2013,16.5,-44.5
"3175",67,2013,16.5,-43.5
"3176",64,2013,16.5,-42.5
"3177",69,2013,16.5,-41.5
"3178",71,2013,16.5,-40.5
"3179",75,2013,16.5,-39.5
"3180",80,2013,16.5,-38.5
"3181",82,2013,16.5,-37.5
"3182",79,2013,16.5,-36.5
"3183",77,2013,16.5,-35.5
"3184",73,2013,16.5,-34.5
"3185",75,2013,16.5,-33.5
"3186",73,2013,16.5,-32.5
"3187",74,2013,16.5,-31.5
"3188",80,2013,16.5,-30.5
"3189",79,2013,16.5,-29.5
"3190",85,2013,16.5,-28.5
"3191",86,2013,16.5,-27.5
"3192",85,2013,16.5,-26.5
"3193",78,2013,16.5,-25.5
"3194",76,2013,16.5,-24.5
"3195",79,2013,16.5,-23.5
"3196",77,2013,16.5,-22.5
"3197",77,2013,16.5,-21.5
"3198",69,2013,16.5,-20.5
"3199",71,2013,16.5,-19.5
"3200",71,2013,16.5,-18.5
"3201",72,2013,16.5,-17.5
"3202",64,2013,16.5,-16.5
"3203",60,2013,16.5,-15.5
"3204",63,2013,16.5,-14.5
"3205",65,2013,16.5,-13.5
"3206",68,2013,16.5,-12.5
"3207",65,2013,16.5,-11.5
"3208",63,2013,16.5,-10.5
"3209",55,2013,16.5,-9.5
"3210",52,2013,16.5,-8.5
"3211",52,2013,16.5,-7.5
"3212",49,2013,16.5,-6.5
"3213",52,2013,16.5,-5.5
"3214",51,2013,16.5,-4.5
"3215",49,2013,16.5,-3.5
"3216",48,2013,16.5,-2.5
"3217",43,2013,16.5,-1.5
"3218",52,2013,16.5,-0.5
"3219",55,2013,16.5,0.5
"3220",53,2013,16.5,1.5
"3221",56,2013,16.5,2.5
"3222",57,2013,16.5,3.5
"3223",55,2013,16.5,4.5
"3224",61,2013,16.5,5.5
"3225",62,2013,16.5,6.5
"3226",69,2013,16.5,7.5
"3227",73,2013,16.5,8.5
"3228",80,2013,16.5,9.5
"3229",75,2013,16.5,10.5
"3230",72,2013,16.5,11.5
"3231",69,2013,16.5,12.5
"3232",67,2013,16.5,13.5
"3233",70,2013,16.5,14.5
"3234",70,2013,16.5,15.5
"3235",74,2013,16.5,16.5
"3236",72,2013,16.5,17.5
"3237",64,2013,16.5,18.5
"3238",66,2013,16.5,19.5
"3239",70,2013,16.5,20.5
"3240",71,2013,16.5,21.5
"3241",66,2013,16.5,22.5
"3242",70,2013,16.5,23.5
"3243",69,2013,16.5,24.5
"3244",69,2013,16.5,25.5
"3245",72,2013,16.5,26.5
"3246",80,2013,16.5,27.5
"3247",78,2013,16.5,28.5
"3248",78,2013,16.5,29.5
"3249",76,2013,16.5,30.5
"3250",74,2013,16.5,31.5
"3251",77,2013,16.5,32.5
"3252",77,2013,16.5,33.5
"3253",81,2013,16.5,34.5
"3254",86,2013,16.5,35.5
"3255",83,2013,16.5,36.5
"3256",82,2013,16.5,37.5
"3257",83,2013,16.5,38.5
"3258",79,2013,16.5,39.5
"3259",76,2013,16.5,40.5
"3260",75,2013,16.5,41.5
"3261",82,2013,16.5,42.5
"3262",85,2013,16.5,43.5
"3263",83,2013,16.5,44.5
"3264",80,2013,16.5,45.5
"3265",76,2013,16.5,46.5
"3266",74,2013,16.5,47.5
"3267",74,2013,16.5,48.5
"3268",52,2013,15.5,-49.5
"3269",57,2013,15.5,-48.5
"3270",56,2013,15.5,-47.5
"3271",61,2013,15.5,-46.5
"3272",62,2013,15.5,-45.5
"3273",60,2013,15.5,-44.5
"3274",62,2013,15.5,-43.5
"3275",63,2013,15.5,-42.5
"3276",67,2013,15.5,-41.5
"3277",72,2013,15.5,-40.5
"3278",69,2013,15.5,-39.5
"3279",76,2013,15.5,-38.5
"3280",79,2013,15.5,-37.5
"3281",77,2013,15.5,-36.5
"3282",79,2013,15.5,-35.5
"3283",67,2013,15.5,-34.5
"3284",76,2013,15.5,-33.5
"3285",73,2013,15.5,-32.5
"3286",81,2013,15.5,-31.5
"3287",83,2013,15.5,-30.5
"3288",83,2013,15.5,-29.5
"3289",84,2013,15.5,-28.5
"3290",89,2013,15.5,-27.5
"3291",83,2013,15.5,-26.5
"3292",81,2013,15.5,-25.5
"3293",79,2013,15.5,-24.5
"3294",79,2013,15.5,-23.5
"3295",80,2013,15.5,-22.5
"3296",75,2013,15.5,-21.5
"3297",77,2013,15.5,-20.5
"3298",71,2013,15.5,-19.5
"3299",72,2013,15.5,-18.5
"3300",72,2013,15.5,-17.5
"3301",72,2013,15.5,-16.5
"3302",67,2013,15.5,-15.5
"3303",70,2013,15.5,-14.5
"3304",70,2013,15.5,-13.5
"3305",65,2013,15.5,-12.5
"3306",62,2013,15.5,-11.5
"3307",62,2013,15.5,-10.5
"3308",53,2013,15.5,-9.5
"3309",55,2013,15.5,-8.5
"3310",53,2013,15.5,-7.5
"3311",53,2013,15.5,-6.5
"3312",60,2013,15.5,-5.5
"3313",56,2013,15.5,-4.5
"3314",55,2013,15.5,-3.5
"3315",51,2013,15.5,-2.5
"3316",49,2013,15.5,-1.5
"3317",57,2013,15.5,-0.5
"3318",52,2013,15.5,0.5
"3319",53,2013,15.5,1.5
"3320",51,2013,15.5,2.5
"3321",57,2013,15.5,3.5
"3322",58,2013,15.5,4.5
"3323",61,2013,15.5,5.5
"3324",58,2013,15.5,6.5
"3325",65,2013,15.5,7.5
"3326",70,2013,15.5,8.5
"3327",73,2013,15.5,9.5
"3328",77,2013,15.5,10.5
"3329",72,2013,15.5,11.5
"3330",74,2013,15.5,12.5
"3331",75,2013,15.5,13.5
"3332",73,2013,15.5,14.5
"3333",73,2013,15.5,15.5
"3334",75,2013,15.5,16.5
"3335",73,2013,15.5,17.5
"3336",73,2013,15.5,18.5
"3337",65,2013,15.5,19.5
"3338",65,2013,15.5,20.5
"3339",72,2013,15.5,21.5
"3340",69,2013,15.5,22.5
"3341",74,2013,15.5,23.5
"3342",71,2013,15.5,24.5
"3343",73,2013,15.5,25.5
"3344",69,2013,15.5,26.5
"3345",79,2013,15.5,27.5
"3346",74,2013,15.5,28.5
"3347",76,2013,15.5,29.5
"3348",82,2013,15.5,30.5
"3349",79,2013,15.5,31.5
"3350",79,2013,15.5,32.5
"3351",77,2013,15.5,33.5
"3352",76,2013,15.5,34.5
"3353",78,2013,15.5,35.5
"3354",77,2013,15.5,36.5
"3355",80,2013,15.5,37.5
"3356",82,2013,15.5,38.5
"3357",79,2013,15.5,39.5
"3358",83,2013,15.5,40.5
"3359",77,2013,15.5,41.5
"3360",76,2013,15.5,42.5
"3361",77,2013,15.5,43.5
"3362",77,2013,15.5,44.5
"3363",74,2013,15.5,45.5
"3364",73,2013,15.5,46.5
"3365",72,2013,15.5,47.5
"3366",70,2013,15.5,48.5
"3367",56,2013,14.5,-49.5
"3368",57,2013,14.5,-48.5
"3369",57,2013,14.5,-47.5
"3370",65,2013,14.5,-46.5
"3371",66,2013,14.5,-45.5
"3372",64,2013,14.5,-44.5
"3373",62,2013,14.5,-43.5
"3374",67,2013,14.5,-42.5
"3375",64,2013,14.5,-41.5
"3376",66,2013,14.5,-40.5
"3377",74,2013,14.5,-39.5
"3378",81,2013,14.5,-38.5
"3379",78,2013,14.5,-37.5
"3380",79,2013,14.5,-36.5
"3381",76,2013,14.5,-35.5
"3382",78,2013,14.5,-34.5
"3383",73,2013,14.5,-33.5
"3384",74,2013,14.5,-32.5
"3385",80,2013,14.5,-31.5
"3386",84,2013,14.5,-30.5
"3387",83,2013,14.5,-29.5
"3388",87,2013,14.5,-28.5
"3389",85,2013,14.5,-27.5
"3390",83,2013,14.5,-26.5
"3391",79,2013,14.5,-25.5
"3392",78,2013,14.5,-24.5
"3393",76,2013,14.5,-23.5
"3394",76,2013,14.5,-22.5
"3395",74,2013,14.5,-21.5
"3396",74,2013,14.5,-20.5
"3397",69,2013,14.5,-19.5
"3398",68,2013,14.5,-18.5
"3399",69,2013,14.5,-17.5
"3400",69,2013,14.5,-16.5
"3401",70,2013,14.5,-15.5
"3402",73,2013,14.5,-14.5
"3403",68,2013,14.5,-13.5
"3404",64,2013,14.5,-12.5
"3405",65,2013,14.5,-11.5
"3406",64,2013,14.5,-10.5
"3407",62,2013,14.5,-9.5
"3408",62,2013,14.5,-8.5
"3409",57,2013,14.5,-7.5
"3410",58,2013,14.5,-6.5
"3411",55,2013,14.5,-5.5
"3412",55,2013,14.5,-4.5
"3413",58,2013,14.5,-3.5
"3414",54,2013,14.5,-2.5
"3415",51,2013,14.5,-1.5
"3416",54,2013,14.5,-0.5
"3417",56,2013,14.5,0.5
"3418",56,2013,14.5,1.5
"3419",55,2013,14.5,2.5
"3420",57,2013,14.5,3.5
"3421",54,2013,14.5,4.5
"3422",58,2013,14.5,5.5
"3423",56,2013,14.5,6.5
"3424",62,2013,14.5,7.5
"3425",72,2013,14.5,8.5
"3426",73,2013,14.5,9.5
"3427",73,2013,14.5,10.5
"3428",74,2013,14.5,11.5
"3429",70,2013,14.5,12.5
"3430",76,2013,14.5,13.5
"3431",74,2013,14.5,14.5
"3432",75,2013,14.5,15.5
"3433",77,2013,14.5,16.5
"3434",73,2013,14.5,17.5
"3435",78,2013,14.5,18.5
"3436",75,2013,14.5,19.5
"3437",74,2013,14.5,20.5
"3438",73,2013,14.5,21.5
"3439",71,2013,14.5,22.5
"3440",74,2013,14.5,23.5
"3441",73,2013,14.5,24.5
"3442",72,2013,14.5,25.5
"3443",74,2013,14.5,26.5
"3444",71,2013,14.5,27.5
"3445",72,2013,14.5,28.5
"3446",76,2013,14.5,29.5
"3447",81,2013,14.5,30.5
"3448",78,2013,14.5,31.5
"3449",76,2013,14.5,32.5
"3450",75,2013,14.5,33.5
"3451",75,2013,14.5,34.5
"3452",76,2013,14.5,35.5
"3453",79,2013,14.5,36.5
"3454",76,2013,14.5,37.5
"3455",76,2013,14.5,38.5
"3456",77,2013,14.5,39.5
"3457",79,2013,14.5,40.5
"3458",74,2013,14.5,41.5
"3459",77,2013,14.5,42.5
"3460",77,2013,14.5,43.5
"3461",78,2013,14.5,44.5
"3462",79,2013,14.5,45.5
"3463",73,2013,14.5,46.5
"3464",71,2013,14.5,47.5
"3465",72,2013,14.5,48.5
"3466",60,2013,13.5,-49.5
"3467",61,2013,13.5,-48.5
"3468",57,2013,13.5,-47.5
"3469",61,2013,13.5,-46.5
"3470",66,2013,13.5,-45.5
"3471",67,2013,13.5,-44.5
"3472",66,2013,13.5,-43.5
"3473",66,2013,13.5,-42.5
"3474",70,2013,13.5,-41.5
"3475",66,2013,13.5,-40.5
"3476",69,2013,13.5,-39.5
"3477",67,2013,13.5,-38.5
"3478",71,2013,13.5,-37.5
"3479",75,2013,13.5,-36.5
"3480",78,2013,13.5,-35.5
"3481",80,2013,13.5,-34.5
"3482",78,2013,13.5,-33.5
"3483",80,2013,13.5,-32.5
"3484",85,2013,13.5,-31.5
"3485",81,2013,13.5,-30.5
"3486",85,2013,13.5,-29.5
"3487",85,2013,13.5,-28.5
"3488",88,2013,13.5,-27.5
"3489",81,2013,13.5,-26.5
"3490",77,2013,13.5,-25.5
"3491",77,2013,13.5,-24.5
"3492",74,2013,13.5,-23.5
"3493",75,2013,13.5,-22.5
"3494",74,2013,13.5,-21.5
"3495",73,2013,13.5,-20.5
"3496",68,2013,13.5,-19.5
"3497",63,2013,13.5,-18.5
"3498",68,2013,13.5,-17.5
"3499",71,2013,13.5,-16.5
"3500",65,2013,13.5,-15.5
"3501",74,2013,13.5,-14.5
"3502",66,2013,13.5,-13.5
"3503",66,2013,13.5,-12.5
"3504",64,2013,13.5,-11.5
"3505",60,2013,13.5,-10.5
"3506",65,2013,13.5,-9.5
"3507",65,2013,13.5,-8.5
"3508",62,2013,13.5,-7.5
"3509",55,2013,13.5,-6.5
"3510",59,2013,13.5,-5.5
"3511",61,2013,13.5,-4.5
"3512",59,2013,13.5,-3.5
"3513",60,2013,13.5,-2.5
"3514",59,2013,13.5,-1.5
"3515",56,2013,13.5,-0.5
"3516",59,2013,13.5,0.5
"3517",53,2013,13.5,1.5
"3518",55,2013,13.5,2.5
"3519",53,2013,13.5,3.5
"3520",62,2013,13.5,4.5
"3521",61,2013,13.5,5.5
"3522",55,2013,13.5,6.5
"3523",58,2013,13.5,7.5
"3524",66,2013,13.5,8.5
"3525",70,2013,13.5,9.5
"3526",74,2013,13.5,10.5
"3527",75,2013,13.5,11.5
"3528",74,2013,13.5,12.5
"3529",77,2013,13.5,13.5
"3530",72,2013,13.5,14.5
"3531",73,2013,13.5,15.5
"3532",77,2013,13.5,16.5
"3533",84,2013,13.5,17.5
"3534",83,2013,13.5,18.5
"3535",81,2013,13.5,19.5
"3536",72,2013,13.5,20.5
"3537",67,2013,13.5,21.5
"3538",63,2013,13.5,22.5
"3539",70,2013,13.5,23.5
"3540",71,2013,13.5,24.5
"3541",69,2013,13.5,25.5
"3542",72,2013,13.5,26.5
"3543",71,2013,13.5,27.5
"3544",74,2013,13.5,28.5
"3545",76,2013,13.5,29.5
"3546",78,2013,13.5,30.5
"3547",75,2013,13.5,31.5
"3548",70,2013,13.5,32.5
"3549",73,2013,13.5,33.5
"3550",73,2013,13.5,34.5
"3551",74,2013,13.5,35.5
"3552",81,2013,13.5,36.5
"3553",79,2013,13.5,37.5
"3554",80,2013,13.5,38.5
"3555",79,2013,13.5,39.5
"3556",76,2013,13.5,40.5
"3557",83,2013,13.5,41.5
"3558",74,2013,13.5,42.5
"3559",76,2013,13.5,43.5
"3560",73,2013,13.5,44.5
"3561",70,2013,13.5,45.5
"3562",76,2013,13.5,46.5
"3563",72,2013,13.5,47.5
"3564",69,2013,13.5,48.5
"3565",64,2013,12.5,-49.5
"3566",66,2013,12.5,-48.5
"3567",61,2013,12.5,-47.5
"3568",60,2013,12.5,-46.5
"3569",63,2013,12.5,-45.5
"3570",64,2013,12.5,-44.5
"3571",61,2013,12.5,-43.5
